id,city,district,sub_district,area_sqft,bhk,property_type,furnishing,price_inr,price_per_sqft,source,created_at,updated_at,is_active
154,Mumbai,Bhandup,Bhandup East,800,1,Apartment,Semi-Furnished,6800000,8500,CSV_Import,2025-06-11 21:01:45.49782,2025-06-11 21:01:45.497821,t
155,Mumbai,Kanjurmarg,Kanjurmarg West,900,1,Apartment,Semi-Furnished,7800000,8666.666666666666,CSV_Import,2025-06-11 21:01:45.497821,2025-06-11 21:01:45.497821,t
156,Mumbai,Kanjurmarg,Kanjurmarg East,850,1,Apartment,Unfurnished,7200000,8470.588235294117,CSV_Import,2025-06-11 21:01:45.497822,2025-06-11 21:01:45.497823,t
157,Mumbai,Bandra,Bandra West,1800,3,Apartment,Semi-Furnished,28500000,15833.333333333334,CSV_Import,2025-06-11 21:01:45.497823,2025-06-11 21:01:45.497824,t
158,Mumbai,Bandra,Bandra East,1700,3,Apartment,Fully Furnished,24800000,14588.235294117647,CSV_Import,2025-06-11 21:01:45.497824,2025-06-11 21:01:45.497824,t
159,Mumbai,Andheri,Andheri West,1600,3,Apartment,Unfurnished,21200000,13250,CSV_Import,2025-06-11 21:01:45.497825,2025-06-11 21:01:45.497825,t
160,Mumbai,Andheri,Andheri East,1550,3,Apartment,Semi-Furnished,19500000,12580.645161290322,CSV_Import,2025-06-11 21:01:45.497826,2025-06-11 21:01:45.497826,t
161,Mumbai,Powai,Hiranandani Gardens,2000,4,Apartment,Fully Furnished,35000000,17500,CSV_Import,2025-06-11 21:01:45.497827,2025-06-11 21:01:45.497827,t
162,Mumbai,Powai,Central Powai,1900,4,Apartment,Semi-Furnished,31500000,16578.947368421053,CSV_Import,2025-06-11 21:01:45.497828,2025-06-11 21:01:45.497828,t
163,Mumbai,Thane,Ghodbunder Road,1800,3,Apartment,Unfurnished,15500000,8611.111111111111,CSV_Import,2025-06-11 21:01:45.497829,2025-06-11 21:01:45.497829,t
164,Mumbai,Thane,Kasarvadavali,1700,3,Apartment,Semi-Furnished,14200000,8352.941176470587,CSV_Import,2025-06-11 21:01:45.49783,2025-06-11 21:01:45.49783,t
165,Mumbai,Malad,Malad West,1600,3,Apartment,Unfurnished,16800000,10500,CSV_Import,2025-06-11 21:01:45.497831,2025-06-11 21:01:45.497831,t
166,Mumbai,Malad,Malad East,1550,3,Apartment,Semi-Furnished,15500000,10000,CSV_Import,2025-06-11 21:01:45.497832,2025-06-11 21:01:45.497832,t
167,Mumbai,Borivali,Borivali West,1700,3,Apartment,Unfurnished,16200000,9529.411764705883,CSV_Import,2025-06-11 21:01:45.497833,2025-06-11 21:01:45.497833,t
168,Mumbai,Borivali,Borivali East,1650,3,Apartment,Semi-Furnished,15000000,9090.90909090909,CSV_Import,2025-06-11 21:01:45.497834,2025-06-11 21:01:45.497834,t
169,Mumbai,Kandivali,Kandivali West,1600,3,Apartment,Unfurnished,15800000,9875,CSV_Import,2025-06-11 21:01:45.497835,2025-06-11 21:01:45.497835,t
170,Mumbai,Kandivali,Kandivali East,1550,3,Apartment,Semi-Furnished,14500000,9354.838709677419,CSV_Import,2025-06-11 21:01:45.497836,2025-06-11 21:01:45.497836,t
171,Mumbai,Goregaon,Goregaon West,1850,4,Apartment,Semi-Furnished,25500000,13783.783783783783,CSV_Import,2025-06-11 21:01:45.497837,2025-06-11 21:01:45.497837,t
172,Mumbai,Goregaon,Goregaon East,1800,4,Apartment,Unfurnished,23200000,12888.888888888889,CSV_Import,2025-06-11 21:01:45.497838,2025-06-11 21:01:45.497838,t
173,Mumbai,Jogeshwari,Jogeshwari West,1500,3,Apartment,Unfurnished,14500000,9666.666666666666,CSV_Import,2025-06-11 21:01:45.497839,2025-06-11 21:01:45.497839,t
174,Mumbai,Jogeshwari,Jogeshwari East,1450,3,Apartment,Semi-Furnished,13200000,9103.448275862069,CSV_Import,2025-06-11 21:01:45.49784,2025-06-11 21:01:45.49784,t
175,Mumbai,Vile Parle,Vile Parle West,1650,3,Apartment,Semi-Furnished,22500000,13636.363636363636,CSV_Import,2025-06-11 21:01:45.497841,2025-06-11 21:01:45.497841,t
176,Mumbai,Vile Parle,Vile Parle East,1600,3,Apartment,Unfurnished,20800000,13000,CSV_Import,2025-06-11 21:01:45.497842,2025-06-11 21:01:45.497842,t
177,Mumbai,Santacruz,Santacruz West,1750,3,Apartment,Fully Furnished,26800000,15314.285714285714,CSV_Import,2025-06-11 21:01:45.497843,2025-06-11 21:01:45.497843,t
178,Mumbai,Santacruz,Santacruz East,1700,3,Apartment,Semi-Furnished,24200000,14235.29411764706,CSV_Import,2025-06-11 21:01:45.497843,2025-06-11 21:01:45.497844,t
179,Mumbai,Khar,Khar West,1600,3,Apartment,Fully Furnished,28500000,17812.5,CSV_Import,2025-06-11 21:01:45.497844,2025-06-11 21:01:45.497845,t
180,Mumbai,Khar,Khar East,1550,3,Apartment,Semi-Furnished,25800000,16645.16129032258,CSV_Import,2025-06-11 21:01:45.497845,2025-06-11 21:01:45.497846,t
181,Mumbai,Juhu,Juhu Beach,2200,4,Apartment,Fully Furnished,48500000,22045.454545454544,CSV_Import,2025-06-11 21:01:45.497846,2025-06-11 21:01:45.497847,t
182,Mumbai,Juhu,Juhu Scheme,2100,4,Apartment,Semi-Furnished,42800000,20380.95238095238,CSV_Import,2025-06-11 21:01:45.497847,2025-06-11 21:01:45.497848,t
183,Mumbai,Versova,Versova Village,1650,3,Apartment,Semi-Furnished,21500000,13030.30303030303,CSV_Import,2025-06-11 21:01:45.497848,2025-06-11 21:01:45.497849,t
184,Mumbai,Versova,New Versova,1600,3,Apartment,Unfurnished,19800000,12375,CSV_Import,2025-06-11 21:01:45.497849,2025-06-11 21:01:45.49785,t
185,Mumbai,Lokhandwala,Lokhandwala Complex,1750,3,Apartment,Fully Furnished,28800000,16457.14285714286,CSV_Import,2025-06-11 21:01:45.49785,2025-06-11 21:01:45.497851,t
186,Mumbai,Lokhandwala,New Lokhandwala,1700,3,Apartment,Semi-Furnished,26200000,15411.764705882353,CSV_Import,2025-06-11 21:01:45.497851,2025-06-11 21:01:45.497852,t
187,Mumbai,Worli,Lower Parel,2500,5,Apartment,Fully Furnished,75000000,30000,CSV_Import,2025-06-11 21:01:45.497852,2025-06-11 21:01:45.497853,t
188,Mumbai,Worli,Worli Naka,2300,4,Apartment,Fully Furnished,65000000,28260.869565217392,CSV_Import,2025-06-11 21:01:45.497853,2025-06-11 21:01:45.497854,t
189,Mumbai,Prabhadevi,Prabhadevi Main,2000,4,Apartment,Semi-Furnished,48500000,24250,CSV_Import,2025-06-11 21:01:45.497854,2025-06-11 21:01:45.497855,t
190,Mumbai,Prabhadevi,Siddhivinayak,1900,4,Apartment,Unfurnished,42500000,22368.42105263158,CSV_Import,2025-06-11 21:01:45.497855,2025-06-11 21:01:45.497856,t
191,Mumbai,Matunga,Matunga West,1750,3,Apartment,Semi-Furnished,28500000,16285.714285714286,CSV_Import,2025-06-11 21:01:45.497856,2025-06-11 21:01:45.497857,t
192,Mumbai,Matunga,Matunga East,1700,3,Apartment,Unfurnished,25800000,15176.470588235294,CSV_Import,2025-06-11 21:01:45.497857,2025-06-11 21:01:45.497858,t
193,Mumbai,Dadar,Dadar West,1650,3,Apartment,Semi-Furnished,31500000,19090.909090909092,CSV_Import,2025-06-11 21:01:45.497858,2025-06-11 21:01:45.497859,t
194,Mumbai,Dadar,Dadar East,1600,3,Apartment,Unfurnished,28800000,18000,CSV_Import,2025-06-11 21:01:45.497859,2025-06-11 21:01:45.49786,t
195,Mumbai,Chembur,Chembur Colony,1800,4,Apartment,Semi-Furnished,24800000,13777.777777777777,CSV_Import,2025-06-11 21:01:45.49786,2025-06-11 21:01:45.497861,t
196,Mumbai,Chembur,RCF Colony,1750,4,Apartment,Unfurnished,22500000,12857.142857142857,CSV_Import,2025-06-11 21:01:45.497861,2025-06-11 21:01:45.497862,t
197,Mumbai,Ghatkopar,Ghatkopar West,1700,3,Apartment,Semi-Furnished,20500000,12058.823529411764,CSV_Import,2025-06-11 21:01:45.497862,2025-06-11 21:01:45.497863,t
198,Mumbai,Ghatkopar,Ghatkopar East,1650,3,Apartment,Unfurnished,18800000,11393.939393939394,CSV_Import,2025-06-11 21:01:45.497864,2025-06-11 21:01:45.497864,t
199,Mumbai,Kurla,Kurla West,1550,3,Apartment,Unfurnished,15800000,10193.548387096775,CSV_Import,2025-06-11 21:01:45.497865,2025-06-11 21:01:45.497865,t
200,Mumbai,Kurla,Kurla East,1500,3,Apartment,Semi-Furnished,14500000,9666.666666666666,CSV_Import,2025-06-11 21:01:45.497866,2025-06-11 21:01:45.497867,t
201,Mumbai,Vikhroli,Vikhroli West,1800,4,Apartment,Semi-Furnished,24200000,13444.444444444445,CSV_Import,2025-06-11 21:01:45.497867,2025-06-11 21:01:45.497868,t
202,Mumbai,Vikhroli,Vikhroli East,1750,4,Apartment,Unfurnished,22200000,12685.714285714286,CSV_Import,2025-06-11 21:01:45.497868,2025-06-11 21:01:45.497869,t
203,Mumbai,Mulund,Mulund West,1850,4,Apartment,Semi-Furnished,21500000,11621.621621621622,CSV_Import,2025-06-11 21:01:45.497869,2025-06-11 21:01:45.49787,t
204,Mumbai,Mulund,Mulund East,1800,4,Apartment,Unfurnished,19800000,11000,CSV_Import,2025-06-11 21:01:45.49787,2025-06-11 21:01:45.497871,t
205,Mumbai,Bhandup,Bhandup West,1650,3,Apartment,Unfurnished,17200000,10424.242424242424,CSV_Import,2025-06-11 21:01:45.497872,2025-06-11 21:01:45.497872,t
206,Mumbai,Bhandup,Bhandup East,1600,3,Apartment,Semi-Furnished,15800000,9875,CSV_Import,2025-06-11 21:01:45.497873,2025-06-11 21:01:45.497873,t
207,Mumbai,Kanjurmarg,Kanjurmarg West,1700,3,Apartment,Semi-Furnished,18500000,10882.35294117647,CSV_Import,2025-06-11 21:01:45.497874,2025-06-11 21:01:45.497874,t
208,Mumbai,Kanjurmarg,Kanjurmarg East,1650,3,Apartment,Unfurnished,17200000,10424.242424242424,CSV_Import,2025-06-11 21:01:45.497875,2025-06-11 21:01:45.497876,t
209,Mumbai,Bandra,Bandra West,2800,5,Apartment,Semi-Furnished,52000000,18571.428571428572,CSV_Import,2025-06-11 21:01:45.497876,2025-06-11 21:01:45.497877,t
210,Mumbai,Bandra,Bandra East,2650,5,Apartment,Fully Furnished,46500000,17547.169811320753,CSV_Import,2025-06-11 21:01:45.497878,2025-06-11 21:01:45.497878,t
211,Mumbai,Andheri,Andheri West,2400,4,Apartment,Unfurnished,38500000,16041.666666666666,CSV_Import,2025-06-11 21:01:45.497879,2025-06-11 21:01:45.49788,t
212,Mumbai,Andheri,Andheri East,2350,4,Apartment,Semi-Furnished,35200000,14978.72340425532,CSV_Import,2025-06-11 21:01:45.49788,2025-06-11 21:01:45.497881,t
213,Mumbai,Powai,Hiranandani Gardens,2800,5,Apartment,Fully Furnished,58500000,20892.85714285714,CSV_Import,2025-06-11 21:01:45.497881,2025-06-11 21:01:45.497882,t
214,Mumbai,Powai,Central Powai,2650,5,Apartment,Semi-Furnished,52500000,19811.32075471698,CSV_Import,2025-06-11 21:01:45.497883,2025-06-11 21:01:45.497883,t
215,Mumbai,Thane,Ghodbunder Road,2600,5,Apartment,Unfurnished,26500000,10192.307692307691,CSV_Import,2025-06-11 21:01:45.497884,2025-06-11 21:01:45.497884,t
216,Mumbai,Thane,Kasarvadavali,2450,4,Apartment,Semi-Furnished,24200000,9877.551020408164,CSV_Import,2025-06-11 21:01:45.497885,2025-06-11 21:01:45.497885,t
217,Mumbai,Malad,Malad West,2300,4,Apartment,Unfurnished,28500000,12391.304347826086,CSV_Import,2025-06-11 21:01:45.497886,2025-06-11 21:01:45.497886,t
218,Mumbai,Malad,Malad East,2250,4,Apartment,Semi-Furnished,26200000,11644.444444444445,CSV_Import,2025-06-11 21:01:45.497887,2025-06-11 21:01:45.497887,t
219,Mumbai,Borivali,Borivali West,2400,4,Apartment,Unfurnished,28800000,12000,CSV_Import,2025-06-11 21:01:45.497888,2025-06-11 21:01:45.497888,t
220,Mumbai,Borivali,Borivali East,2350,4,Apartment,Semi-Furnished,26500000,11276.595744680852,CSV_Import,2025-06-11 21:01:45.497889,2025-06-11 21:01:45.49789,t
221,Mumbai,Kandivali,Kandivali West,2300,4,Apartment,Unfurnished,27500000,11956.521739130434,CSV_Import,2025-06-11 21:01:45.49789,2025-06-11 21:01:45.497891,t
222,Mumbai,Kandivali,Kandivali East,2250,4,Apartment,Semi-Furnished,25200000,11200,CSV_Import,2025-06-11 21:01:45.497891,2025-06-11 21:01:45.497892,t
223,Mumbai,Goregaon,Goregaon West,2650,5,Apartment,Semi-Furnished,42500000,16037.735849056604,CSV_Import,2025-06-11 21:01:45.497892,2025-06-11 21:01:45.497893,t
224,Mumbai,Goregaon,Goregaon East,2600,5,Apartment,Unfurnished,38500000,14807.692307692309,CSV_Import,2025-06-11 21:01:45.497893,2025-06-11 21:01:45.497894,t
225,Mumbai,Jogeshwari,Jogeshwari West,2200,4,Apartment,Unfurnished,24800000,11272.727272727272,CSV_Import,2025-06-11 21:01:45.497894,2025-06-11 21:01:45.497895,t
226,Mumbai,Jogeshwari,Jogeshwari East,2150,4,Apartment,Semi-Furnished,22500000,10465.116279069767,CSV_Import,2025-06-11 21:01:45.497895,2025-06-11 21:01:45.497896,t
227,Mumbai,Vile Parle,Vile Parle West,2450,4,Apartment,Semi-Furnished,38500000,15714.285714285714,CSV_Import,2025-06-11 21:01:45.497896,2025-06-11 21:01:45.497897,t
228,Mumbai,Vile Parle,Vile Parle East,2400,4,Apartment,Unfurnished,35500000,14791.666666666666,CSV_Import,2025-06-11 21:01:45.497897,2025-06-11 21:01:45.497898,t
229,Mumbai,Santacruz,Santacruz West,2550,5,Apartment,Fully Furnished,45200000,17725.49019607843,CSV_Import,2025-06-11 21:01:45.497898,2025-06-11 21:01:45.497899,t
230,Mumbai,Santacruz,Santacruz East,2500,5,Apartment,Semi-Furnished,41500000,16600,CSV_Import,2025-06-11 21:01:45.497899,2025-06-11 21:01:45.4979,t
231,Mumbai,Khar,Khar West,2400,4,Apartment,Fully Furnished,48500000,20208.333333333332,CSV_Import,2025-06-11 21:01:45.4979,2025-06-11 21:01:45.497901,t
232,Mumbai,Khar,Khar East,2350,4,Apartment,Semi-Furnished,44200000,18808.510638297874,CSV_Import,2025-06-11 21:01:45.497901,2025-06-11 21:01:45.497902,t
233,Mumbai,Juhu,Juhu Beach,3200,6,Apartment,Fully Furnished,85000000,26562.5,CSV_Import,2025-06-11 21:01:45.497903,2025-06-11 21:01:45.497903,t
234,Mumbai,Juhu,Juhu Scheme,3100,6,Apartment,Semi-Furnished,76500000,24677.41935483871,CSV_Import,2025-06-11 21:01:45.497904,2025-06-11 21:01:45.497904,t
235,Mumbai,Versova,Versova Village,2450,4,Apartment,Semi-Furnished,36800000,15020.408163265307,CSV_Import,2025-06-11 21:01:45.497905,2025-06-11 21:01:45.497905,t
236,Mumbai,Versova,New Versova,2400,4,Apartment,Unfurnished,33500000,13958.333333333334,CSV_Import,2025-06-11 21:01:45.497906,2025-06-11 21:01:45.497906,t
237,Mumbai,Lokhandwala,Lokhandwala Complex,2550,5,Apartment,Fully Furnished,48500000,19019.607843137255,CSV_Import,2025-06-11 21:01:45.497907,2025-06-11 21:01:45.497907,t
238,Mumbai,Lokhandwala,New Lokhandwala,2500,5,Apartment,Semi-Furnished,44800000,17920,CSV_Import,2025-06-11 21:01:45.497908,2025-06-11 21:01:45.497908,t
239,Mumbai,Worli,Lower Parel,3800,6,Apartment,Fully Furnished,125000000,32894.73684210526,CSV_Import,2025-06-11 21:01:45.497909,2025-06-11 21:01:45.497909,t
240,Mumbai,Worli,Worli Naka,3600,6,Apartment,Fully Furnished,108000000,30000,CSV_Import,2025-06-11 21:01:45.49791,2025-06-11 21:01:45.497911,t
241,Mumbai,Prabhadevi,Prabhadevi Main,3000,5,Apartment,Semi-Furnished,82500000,27500,CSV_Import,2025-06-11 21:01:45.497911,2025-06-11 21:01:45.497912,t
242,Mumbai,Prabhadevi,Siddhivinayak,2850,5,Apartment,Unfurnished,74500000,26140.35087719298,CSV_Import,2025-06-11 21:01:45.497912,2025-06-11 21:01:45.497913,t
243,Mumbai,Matunga,Matunga West,2650,5,Apartment,Semi-Furnished,48500000,18301.88679245283,CSV_Import,2025-06-11 21:01:45.497913,2025-06-11 21:01:45.497914,t
244,Mumbai,Matunga,Matunga East,2600,5,Apartment,Unfurnished,44200000,17000,CSV_Import,2025-06-11 21:01:45.497914,2025-06-11 21:01:45.497915,t
245,Mumbai,Dadar,Dadar West,2500,4,Apartment,Semi-Furnished,52500000,21000,CSV_Import,2025-06-11 21:01:45.497915,2025-06-11 21:01:45.497916,t
246,Mumbai,Dadar,Dadar East,2450,4,Apartment,Unfurnished,48500000,19795.918367346938,CSV_Import,2025-06-11 21:01:45.497916,2025-06-11 21:01:45.497917,t
247,Mumbai,Chembur,Chembur Colony,2700,5,Apartment,Semi-Furnished,42500000,15740.74074074074,CSV_Import,2025-06-11 21:01:45.497957,2025-06-11 21:01:45.497957,t
248,Mumbai,Chembur,RCF Colony,2650,5,Apartment,Unfurnished,38500000,14528.301886792453,CSV_Import,2025-06-11 21:01:45.497958,2025-06-11 21:01:45.497958,t
249,Mumbai,Ghatkopar,Ghatkopar West,2600,5,Apartment,Semi-Furnished,35200000,13538.461538461539,CSV_Import,2025-06-11 21:01:45.497959,2025-06-11 21:01:45.497959,t
250,Mumbai,Ghatkopar,Ghatkopar East,2550,5,Apartment,Unfurnished,32200000,12627.450980392157,CSV_Import,2025-06-11 21:01:45.49796,2025-06-11 21:01:45.49796,t
251,Mumbai,Kurla,Kurla West,2350,4,Apartment,Unfurnished,26500000,11276.595744680852,CSV_Import,2025-06-11 21:01:45.497961,2025-06-11 21:01:45.497961,t
252,Mumbai,Kurla,Kurla East,2300,4,Apartment,Semi-Furnished,24200000,10521.739130434782,CSV_Import,2025-06-11 21:01:45.497962,2025-06-11 21:01:45.497962,t
253,Mumbai,Vikhroli,Vikhroli West,2700,5,Apartment,Semi-Furnished,41500000,15370.37037037037,CSV_Import,2025-06-11 21:01:45.497963,2025-06-11 21:01:45.497963,t
254,Mumbai,Vikhroli,Vikhroli East,2650,5,Apartment,Unfurnished,38200000,14415.094339622641,CSV_Import,2025-06-11 21:01:45.497964,2025-06-11 21:01:45.497964,t
255,Mumbai,Mulund,Mulund West,2750,5,Apartment,Semi-Furnished,36800000,13381.818181818182,CSV_Import,2025-06-11 21:01:45.497965,2025-06-11 21:01:45.497965,t
256,Mumbai,Mulund,Mulund East,2700,5,Apartment,Unfurnished,33500000,12407.407407407407,CSV_Import,2025-06-11 21:01:45.497966,2025-06-11 21:01:45.497966,t
257,Mumbai,Bhandup,Bhandup West,2500,4,Apartment,Unfurnished,29500000,11800,CSV_Import,2025-06-11 21:01:45.497967,2025-06-11 21:01:45.497967,t
258,Mumbai,Bhandup,Bhandup East,2450,4,Apartment,Semi-Furnished,27200000,11102.040816326531,CSV_Import,2025-06-11 21:01:45.497968,2025-06-11 21:01:45.497968,t
259,Mumbai,Kanjurmarg,Kanjurmarg West,2600,5,Apartment,Semi-Furnished,32500000,12500,CSV_Import,2025-06-11 21:01:45.497969,2025-06-11 21:01:45.497969,t
260,Mumbai,Kanjurmarg,Kanjurmarg East,2550,5,Apartment,Unfurnished,29800000,11686.274509803921,CSV_Import,2025-06-11 21:01:45.49797,2025-06-11 21:01:45.49797,t
261,Delhi,Central Delhi,Connaught Place,1200,2,Apartment,Semi-Furnished,28500000,23750,CSV_Import,2025-06-11 21:01:45.49797,2025-06-11 21:01:45.497971,t
262,Delhi,Central Delhi,Karol Bagh,1100,2,Apartment,Fully Furnished,22500000,20454.545454545456,CSV_Import,2025-06-11 21:01:45.497971,2025-06-11 21:01:45.497972,t
263,Delhi,Central Delhi,Paharganj,1000,2,Apartment,Unfurnished,18500000,18500,CSV_Import,2025-06-11 21:01:45.497972,2025-06-11 21:01:45.497973,t
264,Delhi,South Delhi,Greater Kailash,1400,3,Apartment,Fully Furnished,35500000,25357.14285714286,CSV_Import,2025-06-11 21:01:45.497973,2025-06-11 21:01:45.497974,t
265,Delhi,South Delhi,Defence Colony,1350,3,Apartment,Semi-Furnished,32500000,24074.074074074073,CSV_Import,2025-06-11 21:01:45.497974,2025-06-11 21:01:45.497975,t
266,Delhi,South Delhi,Lajpat Nagar,1200,2,Apartment,Semi-Furnished,24500000,20416.666666666668,CSV_Import,2025-06-11 21:01:45.497975,2025-06-11 21:01:45.497976,t
267,Delhi,South Delhi,Green Park,1300,3,Apartment,Unfurnished,28500000,21923.076923076922,CSV_Import,2025-06-11 21:01:45.497976,2025-06-11 21:01:45.497977,t
268,Delhi,South Delhi,Saket,1250,3,Apartment,Semi-Furnished,26800000,21440,CSV_Import,2025-06-11 21:01:45.497977,2025-06-11 21:01:45.497978,t
269,Delhi,South Delhi,Vasant Kunj,1400,3,Apartment,Fully Furnished,32200000,23000,CSV_Import,2025-06-11 21:01:45.497978,2025-06-11 21:01:45.497979,t
270,Delhi,South Delhi,Hauz Khas,1300,3,Apartment,Semi-Furnished,29500000,22692.30769230769,CSV_Import,2025-06-11 21:01:45.497979,2025-06-11 21:01:45.49798,t
271,Delhi,West Delhi,Rajouri Garden,1100,2,Apartment,Unfurnished,16500000,15000,CSV_Import,2025-06-11 21:01:45.49798,2025-06-11 21:01:45.497981,t
272,Delhi,West Delhi,Janakpuri,1050,2,Apartment,Semi-Furnished,15200000,14476.190476190477,CSV_Import,2025-06-11 21:01:45.497981,2025-06-11 21:01:45.497982,t
273,Delhi,West Delhi,Tilak Nagar,1000,2,Apartment,Unfurnished,14500000,14500,CSV_Import,2025-06-11 21:01:45.497982,2025-06-11 21:01:45.497982,t
274,Delhi,West Delhi,Vikaspuri,1150,2,Apartment,Semi-Furnished,16800000,14608.695652173914,CSV_Import,2025-06-11 21:01:45.497983,2025-06-11 21:01:45.497983,t
275,Delhi,West Delhi,Uttam Nagar,950,2,Apartment,Unfurnished,12500000,13157.894736842105,CSV_Import,2025-06-11 21:01:45.497984,2025-06-11 21:01:45.497984,t
276,Delhi,North Delhi,Civil Lines,1200,2,Apartment,Semi-Furnished,22500000,18750,CSV_Import,2025-06-11 21:01:45.497985,2025-06-11 21:01:45.497985,t
277,Delhi,North Delhi,Model Town,1150,2,Apartment,Fully Furnished,20800000,18086.956521739132,CSV_Import,2025-06-11 21:01:45.497986,2025-06-11 21:01:45.497986,t
278,Delhi,North Delhi,Kamla Nagar,1000,2,Apartment,Semi-Furnished,16500000,16500,CSV_Import,2025-06-11 21:01:45.497987,2025-06-11 21:01:45.497987,t
279,Delhi,North Delhi,GTB Nagar,950,2,Apartment,Unfurnished,15200000,16000,CSV_Import,2025-06-11 21:01:45.497988,2025-06-11 21:01:45.497989,t
280,Delhi,North Delhi,Mukherjee Nagar,1050,2,Apartment,Semi-Furnished,17200000,16380.952380952382,CSV_Import,2025-06-11 21:01:45.497989,2025-06-11 21:01:45.49799,t
281,Delhi,East Delhi,Laxmi Nagar,1000,2,Apartment,Unfurnished,12800000,12800,CSV_Import,2025-06-11 21:01:45.49799,2025-06-11 21:01:45.497991,t
282,Delhi,East Delhi,Preet Vihar,1100,2,Apartment,Semi-Furnished,14500000,13181.818181818182,CSV_Import,2025-06-11 21:01:45.497992,2025-06-11 21:01:45.497992,t
283,Delhi,East Delhi,Mayur Vihar,1150,2,Apartment,Semi-Furnished,15800000,13739.130434782608,CSV_Import,2025-06-11 21:01:45.497993,2025-06-11 21:01:45.497993,t
284,Delhi,East Delhi,IP Extension,950,2,Apartment,Unfurnished,12200000,12842.105263157895,CSV_Import,2025-06-11 21:01:45.497994,2025-06-11 21:01:45.497994,t
285,Delhi,East Delhi,Krishna Nagar,1000,2,Apartment,Semi-Furnished,13500000,13500,CSV_Import,2025-06-11 21:01:45.497995,2025-06-11 21:01:45.497995,t
286,Delhi,New Delhi,Chanakyapuri,1800,4,Apartment,Fully Furnished,65000000,36111.11111111111,CSV_Import,2025-06-11 21:01:45.497996,2025-06-11 21:01:45.497996,t
287,Delhi,New Delhi,Lutyens Delhi,2000,4,Apartment,Fully Furnished,85000000,42500,CSV_Import,2025-06-11 21:01:45.497997,2025-06-11 21:01:45.497997,t
288,Delhi,New Delhi,Lodhi Road,1600,3,Apartment,Fully Furnished,48500000,30312.5,CSV_Import,2025-06-11 21:01:45.497998,2025-06-11 21:01:45.497998,t
289,Delhi,New Delhi,Khan Market,1400,3,Apartment,Semi-Furnished,42500000,30357.14285714286,CSV_Import,2025-06-11 21:01:45.497999,2025-06-11 21:01:45.497999,t
290,Delhi,Southwest Delhi,Dwarka,1300,3,Apartment,Semi-Furnished,18500000,14230.76923076923,CSV_Import,2025-06-11 21:01:45.498,2025-06-11 21:01:45.498,t
